CDI,IBOV,IHFA,IMAB5,IFIX,IRFM,SP500,data
0.1419,21.3826,1.6578,2.4918,7.0687,2.0229,13.2818,2013-02-15
0.1432,21.4028,1.6572,2.4893,7.061,2.037,13.2917,2013-02-19
0.1432,21.4833,1.6623,2.4891,7.0369,2.0354,13.356,2013-02-20
0.1432,21.4827,1.6599,2.4853,7.0408,2.0321,13.3737,2013-02-21
0.1432,21.5053,1.6591,2.5005,7.0403,2.041,13.3979,2013-02-22
0.1361,21.4911,1.6431,2.4718,7.0409,2.0192,13.5304,2013-02-25
0.1361,21.5002,1.6429,2.4665,7.0406,2.0155,13.5404,2013-02-26
0.1361,21.508,1.6432,2.4584,7.0333,2.0112,13.5912,2013-02-27
0.1361,21.5039,1.6408,2.4582,7.0163,2.0101,13.5915,2013-02-28
0.1361,21.3897,1.6397,2.4605,7.0055,2.0124,13.5672,2013-03-01
0.1361,21.3987,1.6383,2.4593,6.9853,2.0118,13.5731,2013-03-04
0.136,21.3942,1.6386,2.4584,6.9851,2.0126,13.5309,2013-03-05
0.136,21.6876,1.6386,2.4577,6.9851,2.0109,13.5306,2013-03-06
0.136,21.7184,1.6415,2.4659,6.9878,2.024,13.5304,2013-03-07
0.1359,21.7283,1.6411,2.4687,6.9731,2.0462,13.5352,2013-03-08
0.1359,21.7257,1.6411,2.4652,6.9613,2.0455,13.5375,2013-03-11
0.1359,21.6069,1.6424,2.4633,6.963,2.0454,13.5201,2013-03-12
0.1358,21.4866,1.642,2.472,6.9086,2.0521,13.5059,2013-03-13
0.1358,21.466,1.642,2.4757,6.9024,2.0508,13.5145,2013-03-14
0.1357,21.4692,1.6375,2.477,6.9107,2.0516,13.503,2013-03-15
0.1356,21.4349,1.6389,2.4757,6.9097,2.0517,13.4765,2013-03-18
0.1356,21.4586,1.6363,2.4755,6.9303,2.0514,13.4785,2013-03-19
0.1355,21.4648,1.6337,2.4763,6.924,2.0518,13.4888,2013-03-20
0.1354,21.475,1.6375,2.4826,6.9235,2.0551,13.5127,2013-03-21
0.1354,21.4801,1.634,2.4773,6.9267,2.0467,13.5285,2013-03-22
0.1353,21.4652,1.6337,2.4768,6.9511,2.0448,13.5338,2013-03-25
0.1273,21.4981,1.6017,2.4656,6.9127,2.0387,13.5518,2013-03-26
0.1272,21.4523,1.5977,2.4647,6.9106,2.0398,13.5406,2013-03-27
0.1271,21.408,1.5879,2.4544,6.9232,2.0458,13.5399,2013-03-28
0.127,21.3899,1.6022,2.456,6.9288,2.0457,13.5421,2013-04-01
0.1269,21.2872,1.5985,2.4575,6.9369,2.0481,13.4538,2013-04-02
0.1268,21.277,1.613,2.4637,6.9106,2.0544,13.4857,2013-04-03
0.1268,21.2889,1.5901,2.4353,6.8947,2.0405,13.4585,2013-04-04
0.1268,21.3032,1.5757,2.4412,6.9017,2.0648,13.4636,2013-04-05
0.1268,21.2999,1.5719,2.4405,6.8635,2.0642,13.476,2013-04-08
0.1268,21.1355,1.5606,2.4395,6.8157,2.0607,13.3652,2013-04-09
0.1268,21.1428,1.5664,2.4351,6.8225,2.0535,13.4148,2013-04-10
0.1268,21.1742,1.5699,2.4198,6.8154,2.0546,13.4072,2013-04-11
0.1267,21.1862,1.6,2.4662,6.8201,2.0611,13.4112,2013-04-12
0.1267,21.4975,1.6469,2.4622,6.8234,2.0565,13.6147,2013-04-15
0.1267,21.5873,1.6547,2.4631,6.8016,2.0559,13.6803,2013-04-16
0.1267,21.6716,1.6549,2.463,6.8054,2.0558,13.7592,2013-04-17
0.1266,21.6307,1.6961,2.5737,6.7894,2.0851,13.7564,2013-04-18
0.1266,21.6833,1.6981,2.574,6.788,2.0845,13.7795,2013-04-19
0.1265,21.6516,1.7003,2.5755,6.7714,2.0862,13.7207,2013-04-22
0.1265,21.6637,1.7028,2.5755,6.7713,2.0846,13.753,2013-04-23
0.1264,21.6203,1.7013,2.5768,6.7803,2.0855,13.7424,2013-04-24
0.1264,21.6188,1.7028,2.5817,6.7547,2.0898,13.7455,2013-04-25
0.1263,21.6486,1.7124,2.5818,6.6986,2.093,13.7436,2013-04-26
0.1262,21.6527,1.7079,2.5811,6.6931,2.0899,13.742,2013-04-29
0.1262,21.6932,1.7073,2.5804,6.6813,2.0879,13.7362,2013-04-30
0.1261,21.6871,1.7132,2.5837,6.7091,2.0928,13.6939,2013-05-02
0.126,21.6878,1.7137,2.5855,6.7091,2.0906,13.7295,2013-05-03
0.1259,21.6566,1.706,2.5857,6.7093,2.0823,13.6772,2013-05-06
0.1259,21.6328,1.7042,2.5861,6.6851,2.0802,13.5668,2013-05-07
0.1258,21.6368,1.7042,2.5859,6.684,2.0796,13.5544,2013-05-08
0.1257,21.4514,1.7058,2.5878,6.6605,2.0876,13.4986,2013-05-09
0.1256,21.408,1.7054,2.5946,6.6569,2.1034,13.4384,2013-05-10
0.1255,21.4384,1.7104,2.5946,6.6519,2.1034,13.438,2013-05-13
0.1255,21.4069,1.7095,2.597,6.6553,2.1134,13.3905,2013-05-14
0.1254,21.4068,1.7115,2.5988,6.6559,2.1136,13.3893,2013-05-15
0.1254,21.4005,1.7012,2.584,6.6593,2.1068,13.3849,2013-05-16
0.1254,21.4137,1.7024,2.5951,6.6492,2.1078,13.4188,2013-05-17
0.1254,21.3853,1.7043,2.5995,6.6494,2.1137,13.3878,2013-05-20
0.1254,21.3983,1.702,2.5925,6.6238,2.1089,13.385,2013-05-21
0.1254,21.3984,1.702,2.5918,6.6019,2.1102,13.354,2013-05-22
0.1254,21.3851,1.7171,2.5925,6.5988,2.1107,13.3454,2013-05-23
0.1254,21.3712,1.7165,2.5938,6.5877,2.1104,13.3448,2013-05-24
0.1278,21.3788,1.7134,2.6008,6.5889,2.1164,13.349,2013-05-28
0.1278,21.4996,1.6945,2.585,6.5889,2.1007,13.3692,2013-05-29
0.1278,21.5907,1.7252,2.879,6.5805,2.1996,13.3918,2013-05-31
0.1278,21.5118,1.7319,2.8482,6.5857,2.1502,13.294,2013-06-03
0.1277,21.501,1.7346,2.8396,6.6035,2.1448,13.3086,2013-06-04
0.1277,21.5742,1.7423,2.8239,6.6668,2.1211,13.379,2013-06-05
0.1277,21.5559,1.7562,2.8249,6.7197,2.109,13.381,2013-06-06
0.1276,21.6861,1.7513,2.8089,6.7186,2.0951,13.4339,2013-06-07
0.1276,21.6894,1.7559,2.8537,6.7891,2.1409,13.4279,2013-06-10
0.1276,21.6609,1.7918,2.8592,7.2958,2.1437,13.4196,2013-06-11
0.1276,21.575,1.7913,2.8844,7.2879,2.1842,13.4351,2013-06-12
0.1275,21.7152,1.7957,2.9352,7.3534,2.2251,13.4967,2013-06-13
0.1275,21.5639,1.7983,2.9568,7.3851,2.2241,13.418,2013-06-14
0.1275,21.5493,1.8013,3.0031,7.3848,2.2461,13.4086,2013-06-17
0.1274,21.2282,1.8016,3.0938,7.4496,2.3071,13.3418,2013-06-18
0.1274,21.2904,1.7836,3.0224,7.4692,2.3305,13.4242,2013-06-19
0.1274,21.2907,1.7978,3.0264,7.6759,2.3413,13.6766,2013-06-20
0.1273,21.4016,1.7641,3.0233,7.6879,2.3249,13.6778,2013-06-21
0.1273,21.5088,1.7977,3.1766,7.8214,2.4435,13.7361,2013-06-24
0.1218,21.6046,1.7959,3.208,7.9237,2.4442,13.7252,2013-06-25
0.1218,21.5631,1.7968,3.2079,7.9528,2.4442,13.6691,2013-06-26
0.1218,21.5439,1.8046,3.2215,7.8373,2.4509,13.6762,2013-06-27
0.1218,21.4553,1.8135,3.238,7.7668,2.4746,13.4393,2013-06-28
0.1217,21.4596,1.7955,3.1921,7.693,2.4403,13.4465,2013-07-01
0.1217,21.8156,1.7952,3.2023,7.7187,2.4697,13.4387,2013-07-02
0.1217,21.5803,1.7959,3.2009,7.7227,2.4671,13.2579,2013-07-03
0.1251,21.5771,1.792,3.2269,7.7478,2.455,13.2714,2013-07-05
0.1251,21.5663,1.7941,3.2259,7.7214,2.466,13.209,2013-07-08
0.1284,21.4956,1.7872,3.2278,7.7331,2.4682,13.1815,2013-07-10
0.1284,21.6163,1.7899,3.2267,7.7334,2.4673,13.2172,2013-07-11
0.1284,21.7337,1.7887,3.2272,7.7364,2.4665,13.1823,2013-07-12
0.1284,21.8531,1.8144,3.2269,7.7438,2.4845,13.1489,2013-07-15
0.1284,21.8547,1.8108,3.2263,7.739,2.4851,13.1569,2013-07-16
0.1284,21.811,1.8112,3.226,7.7408,2.491,13.128,2013-07-17
0.1284,21.8192,1.8093,3.2268,7.7444,2.492,13.1321,2013-07-18
0.1284,21.6325,1.8121,3.2305,7.7503,2.4892,12.9207,2013-07-19
0.1284,21.7775,1.8121,3.2344,7.7438,2.4896,12.9062,2013-07-22
0.1284,21.5835,1.8174,3.2386,7.7729,2.4862,12.7957,2013-07-23
0.1284,21.6011,1.828,3.2403,7.7633,2.4936,12.7991,2013-07-24
0.1284,21.6096,1.8255,3.2416,7.7505,2.4981,12.7751,2013-07-25
0.1284,21.6066,1.8266,3.2428,7.7554,2.4996,12.7714,2013-07-26
0.1284,21.3689,1.8267,3.2477,7.7394,2.5113,12.557,2013-07-29
0.1283,21.3976,1.8269,3.2601,7.7105,2.5119,12.5561,2013-07-30
0.1283,21.3106,1.8187,3.2618,7.6866,2.5123,12.5448,2013-07-31
0.1238,21.3673,1.8273,3.2861,7.6611,2.5433,12.5865,2013-08-01
0.1281,21.344,1.8218,3.301,7.6441,2.5685,12.5437,2013-08-05
0.1236,21.226,1.8235,3.2971,7.5977,2.5594,12.5154,2013-08-06
0.1236,21.2253,1.8214,3.2915,7.5833,2.5483,12.5241,2013-08-07
0.1236,21.4526,1.8234,3.2948,7.5852,2.5468,12.5134,2013-08-08
0.1236,21.472,1.8231,3.297,7.6037,2.5458,12.4254,2013-08-09
0.1279,21.4553,1.84,3.3694,7.6237,2.6204,12.4215,2013-08-13
0.1279,21.4419,1.8374,3.3893,7.621,2.6324,12.4192,2013-08-14
0.1279,21.4043,1.8368,3.3893,7.6165,2.6301,12.4982,2013-08-15
0.1279,21.3944,1.837,3.3938,7.6097,2.6397,12.5033,2013-08-16
0.1279,21.2929,1.8369,3.4027,7.6581,2.6741,12.4737,2013-08-19
0.1279,21.2854,1.8372,3.4813,7.5304,2.7281,12.4394,2013-08-20
0.1279,21.2737,1.8444,3.5093,7.5557,2.7632,12.4175,2013-08-21
0.1279,21.3643,1.8437,3.5106,7.5412,2.7582,12.4412,2013-08-22
0.1279,21.2585,1.8744,3.5907,7.5479,2.8496,12.3468,2013-08-23
0.1279,20.7949,1.8745,3.5813,7.5479,2.8378,12.2217,2013-08-26
0.1279,20.9187,1.8775,3.5815,7.5471,2.8376,12.3348,2013-08-27
0.1279,20.8295,1.8858,3.5834,7.5623,2.8436,12.3265,2013-08-28
0.1279,20.8264,1.9095,3.622,7.5648,2.8837,12.3219,2013-08-29
0.128,20.7846,1.9133,3.6224,7.5854,2.8859,12.3004,2013-08-30
0.133,20.7998,1.9043,3.6221,7.6311,2.8848,12.1698,2013-09-03
0.133,20.711,1.9041,3.6221,7.6311,2.8853,12.1913,2013-09-04
0.133,20.7243,1.9097,3.6188,7.6311,2.8852,12.1834,2013-09-05
0.1331,20.7866,1.9233,3.6214,7.5475,2.9141,12.1835,2013-09-06
0.1331,20.8078,1.9233,3.6216,7.4971,2.9131,12.2188,2013-09-09
0.1331,20.7956,1.9295,3.618,7.4956,2.9088,12.2359,2013-09-10
0.1332,20.8069,1.9302,3.6183,7.4937,2.9063,12.2365,2013-09-11
0.1332,20.7389,1.933,3.6215,7.4788,2.9144,12.2431,2013-09-12
0.1332,20.7595,1.933,3.6223,7.4491,2.9135,12.2447,2013-09-13
0.1332,20.6454,1.9271,3.6075,7.4473,2.9049,12.2382,2013-09-16
0.1333,20.6557,1.9325,3.6085,7.4438,2.9062,12.2426,2013-09-17
0.1333,20.82,1.944,3.6536,7.4477,2.9902,12.2951,2013-09-18
0.1333,20.8391,1.9469,3.6514,7.4409,2.9888,12.2904,2013-09-19
0.1333,20.8987,1.9466,3.6519,7.443,2.9895,12.3165,2013-09-20
0.1334,20.8699,1.9449,3.6518,7.4399,2.9897,12.2967,2013-09-23
0.1334,20.8715,1.9454,3.6529,7.4375,2.9903,12.2881,2013-09-24
0.1334,20.8672,1.9505,3.6532,7.4565,2.9919,12.2924,2013-09-25
0.1334,20.8779,1.9539,3.6536,7.235,2.9974,12.2945,2013-09-26
0.1335,20.8032,1.9537,3.6531,7.2172,2.9962,12.304,2013-09-27
0.1335,20.9661,1.9726,3.6538,7.0076,2.9961,12.2928,2013-09-30
0.1335,21.027,1.9737,3.6584,6.9983,2.9962,12.3065,2013-10-01
0.1309,20.9781,1.9874,3.656,6.9642,2.9987,12.3058,2013-10-02
0.1309,20.9775,1.988,3.662,6.9623,3.0018,12.3432,2013-10-03
0.1309,20.8316,1.9893,3.6611,6.9753,3.0011,12.2034,2013-10-04
0.1309,20.8453,1.9823,3.6611,6.9773,3.0024,12.2349,2013-10-07
0.1309,20.7699,1.9824,3.6605,6.9711,3.0038,12.3016,2013-10-08
0.131,20.7569,1.9816,3.6656,6.97,3.0058,12.3006,2013-10-09
0.131,20.4956,1.98,3.6843,6.9571,3.0068,12.3813,2013-10-10
0.1311,20.4964,1.9802,3.6845,6.9587,3.0071,12.3898,2013-10-11
0.1311,20.5858,1.9802,3.6838,6.9689,3.0075,12.389,2013-10-14
0.1287,20.6421,1.9794,3.6836,6.9683,3.0075,12.4128,2013-10-15
0.1288,20.7233,1.9773,3.6809,6.9646,3.0063,12.4815,2013-10-16
0.1289,20.7433,1.9778,3.6816,6.9663,3.0063,12.4961,2013-10-17
0.1289,20.7193,1.9894,3.6794,6.967,3.0141,12.5063,2013-10-18
0.129,20.6354,1.9888,3.6749,6.9707,3.015,12.4551,2013-10-21
0.129,20.6476,1.9886,3.6813,6.9888,3.018,12.4478,2013-10-22
0.1291,20.7224,1.995,3.6859,6.9867,3.0261,12.4286,2013-10-23
0.1291,20.6718,1.996,3.6861,6.9838,3.0253,12.4199,2013-10-24
0.1292,20.7005,1.995,3.6847,6.9444,3.0286,12.4238,2013-10-25
0.1292,20.7644,1.9953,3.6835,6.9432,3.0267,12.4239,2013-10-28
0.1268,20.7471,1.9966,3.6799,6.944,3.0261,12.3928,2013-10-29
0.1268,20.7559,1.9556,3.6143,6.9407,3.0084,12.4052,2013-10-30
0.1269,20.716,1.976,3.6165,6.9305,3.0155,12.4066,2013-10-31
0.1269,20.7113,1.9826,3.6246,6.9285,3.0271,12.3619,2013-11-01
0.127,20.712,1.9828,3.6246,6.9266,3.027,12.345,2013-11-04
0.127,20.7038,1.9887,3.6271,6.9036,3.0385,12.3502,2013-11-05
0.127,20.7042,1.989,3.6275,6.8983,3.039,12.3476,2013-11-06
0.127,20.7353,1.9895,3.651,6.8991,3.0382,12.3914,2013-11-07
0.127,20.7447,1.987,3.6537,6.8999,3.0386,12.451,2013-11-08
0.127,20.752,1.9964,3.6518,6.9199,3.0401,12.4468,2013-11-11
0.127,20.7658,1.9965,3.6637,6.9199,3.0477,12.3266,2013-11-12
0.127,20.7814,1.9973,3.6773,6.9182,3.0525,12.3477,2013-11-13
0.127,20.845,2.002,3.6918,6.9311,3.0582,12.2566,2013-11-14
0.127,20.8883,2.0099,3.6966,6.9304,3.0643,12.25,2013-11-18
0.127,20.9858,2.0119,3.7066,6.908,3.0695,12.2519,2013-11-19
0.1329,20.9738,2.0241,3.7163,6.9078,3.0763,12.2558,2013-11-21
0.1231,20.9726,2.0196,3.7144,6.9036,3.0758,12.2621,2013-11-22
0.1231,20.8674,2.0197,3.7157,6.9115,3.0779,12.2237,2013-11-25
0.1231,20.9221,2.0211,3.7197,6.8099,3.0799,12.1963,2013-11-26
0.1231,20.826,2.0353,3.7197,6.8099,3.0806,12.1778,2013-11-27
0.1302,20.8053,2.0696,3.7208,6.7819,3.0807,11.9193,2013-11-29
0.1302,20.8706,2.0736,3.7347,6.7617,3.0953,11.8503,2013-12-02
0.1302,20.9398,2.0717,3.7353,6.7644,3.0957,11.8578,2013-12-03
0.1303,20.9358,2.0655,3.7368,6.7672,3.0967,11.8598,2013-12-04
0.1303,20.9545,2.0764,3.7403,6.8106,3.1079,11.8614,2013-12-05
0.1303,20.8538,2.068,3.7349,6.8115,3.1086,11.8086,2013-12-06
0.1304,20.8023,2.0647,3.735,6.8333,3.1099,11.807,2013-12-09
0.1304,20.7163,2.0647,3.7398,6.8348,3.113,11.6671,2013-12-10
0.1286,20.7912,2.0658,3.7435,6.8509,3.113,11.7313,2013-12-11
0.1267,20.6532,2.0633,3.7458,6.8469,3.1126,11.6792,2013-12-12
0.1267,20.6049,2.0613,3.7443,6.814,3.112,11.6759,2013-12-13
0.1268,20.5947,2.0611,3.7394,6.7525,3.112,11.6718,2013-12-16
0.1268,20.5897,2.0632,3.7397,6.7005,3.1119,11.6585,2013-12-17
0.1268,20.4791,2.079,3.7408,6.6639,3.1117,11.7576,2013-12-18
0.1268,20.5822,2.0809,3.7354,6.67,3.1164,11.7584,2013-12-19
0.1268,20.5572,2.0862,3.7391,6.6544,3.1227,11.7505,2013-12-20
0.1269,20.5335,2.0823,3.7304,6.6767,3.112,11.7551,2013-12-23
0.1335,20.5332,2.0827,3.7302,6.6814,3.1116,11.7736,2013-12-26
0.1335,20.5337,2.0513,3.7028,6.6995,3.0919,11.7722,2013-12-27
0.1335,20.4866,2.065,3.705,6.6782,3.0895,11.7714,2013-12-30
0.1398,20.5639,2.0699,3.7049,6.6804,3.0885,11.7864,2014-01-02
0.1398,20.5951,2.0788,3.7042,6.6795,3.0875,11.7741,2014-01-03
0.1397,20.5943,2.0785,3.7028,6.676,3.0851,11.7792,2014-01-06
0.1397,20.618,2.0803,3.7001,6.6574,3.0865,11.7672,2014-01-07
0.1396,20.6137,2.0982,3.7,6.6584,3.0885,11.7564,2014-01-08
0.1395,20.7585,2.0971,3.7002,6.6689,3.0882,11.7068,2014-01-09
0.1395,20.716,2.1088,3.7076,6.737,3.0942,11.6607,2014-01-10
0.1394,20.6986,2.1263,3.7083,6.6677,3.094,11.7087,2014-01-13
0.1393,20.7016,2.1336,3.7085,6.6673,3.0923,11.7411,2014-01-14
0.1313,20.7159,2.1334,3.7097,6.5302,3.0909,11.6144,2014-01-15
0.1313,20.713,2.1323,3.7108,6.5636,3.0904,11.6146,2014-01-16
0.1313,20.7127,2.1448,3.7138,6.5627,3.0963,11.5611,2014-01-17
0.1375,20.5739,2.109,3.7242,6.617,3.1066,10.8123,2014-01-21
0.1375,20.5982,2.1125,3.72,6.6241,3.1064,10.8081,2014-01-22
0.1375,20.6541,2.1125,3.734,6.63,3.1116,10.8457,2014-01-23
0.1375,20.6613,2.13,3.7336,6.6569,3.1135,11.059,2014-01-24
0.1374,20.626,2.1338,3.7359,6.6771,3.1123,11.0663,2014-01-27
0.1374,20.6127,2.1325,3.7353,6.6783,3.1122,11.0775,2014-01-28
0.1374,20.617,2.1327,3.7355,6.751,3.1123,11.1118,2014-01-29
0.1373,20.6236,2.1538,3.745,6.7553,3.1133,11.1606,2014-01-30
0.1373,20.6181,2.1562,3.7452,6.7921,3.1139,11.183,2014-01-31
0.1373,20.8412,2.1744,3.745,6.9063,3.1143,11.4346,2014-02-03
0.1372,20.9239,2.1745,3.7545,6.9339,3.1283,11.4556,2014-02-04
0.1372,20.9188,2.1738,3.771,6.9285,3.1317,11.4481,2014-02-05
0.1371,21.063,2.177,3.7723,6.9568,3.1324,11.5045,2014-02-06
0.1358,21.0757,2.177,3.7899,6.9576,3.1366,11.5665,2014-02-07
0.1357,21.0789,2.1814,3.7901,6.9672,3.1363,11.5666,2014-02-10
0.1357,21.1106,2.1882,3.7575,6.9662,3.1329,11.6118,2014-02-11
0.1343,21.038,2.1919,3.7588,6.9649,3.1344,11.6088,2014-02-12
0.1343,21.0391,2.2052,3.7603,6.9727,3.1375,11.6117,2014-02-13
0.1342,20.9894,2.2057,3.7664,6.9764,3.139,11.6091,2014-02-14
0.1412,21.2313,2.2054,3.8123,6.9785,3.1615,11.6042,2014-02-18
0.1411,21.2421,2.2033,3.8123,6.9804,3.1616,11.5907,2014-02-19
0.141,21.2116,2.2087,3.8222,6.9868,3.1761,11.5359,2014-02-20
0.1409,21.2131,2.2153,3.8189,7.099,3.177,11.4992,2014-02-21
0.1408,21.2003,2.2185,3.8191,7.1418,3.1792,11.5119,2014-02-24
0.1407,21.2245,2.2245,3.8174,7.2128,3.1812,11.5109,2014-02-25
0.1406,21.2229,2.2321,3.8179,7.2394,3.1808,11.5009,2014-02-26
0.1406,21.3395,2.2478,3.824,7.3177,3.1845,11.5081,2014-02-27
0.1405,21.3575,2.2573,3.8246,7.3998,3.2002,11.5098,2014-02-28
0.1404,21.3796,2.2594,3.8213,7.4355,3.2002,11.529,2014-03-05
0.1392,21.3903,2.2623,3.8213,7.4314,3.1946,11.511,2014-03-06
0.1392,21.3744,2.2771,3.8207,7.4318,3.2013,11.4334,2014-03-07
0.1391,21.425,2.2781,3.8238,7.4589,3.2011,11.4114,2014-03-10
0.139,21.404,2.2792,3.8166,7.4596,3.1983,11.3997,2014-03-11
0.1389,21.4085,2.2841,3.8209,7.4591,3.2003,11.2338,2014-03-12
0.1388,21.4141,2.284,3.8236,7.4622,3.2004,11.2929,2014-03-13
0.1387,21.4256,2.2898,3.8231,7.4606,3.2007,11.2362,2014-03-14
0.1386,21.427,2.2899,3.8233,7.4594,3.2003,11.2694,2014-03-17
0.1385,21.5392,2.2891,3.8212,7.4596,3.1983,11.2864,2014-03-18
0.1384,21.5533,2.2981,3.8265,7.4585,3.2029,11.3016,2014-03-19
0.1383,21.5928,2.2977,3.8261,7.4538,3.2015,11.2798,2014-03-20
0.1382,21.2967,2.3002,3.8285,7.4607,3.2076,11.2859,2014-03-21
0.1381,21.2779,2.3021,3.8268,7.4602,3.2072,11.2994,2014-03-24
0.138,21.2738,2.3098,3.8273,7.461,3.2018,11.2992,2014-03-25
0.1378,21.2753,2.311,3.8298,7.465,3.2028,11.3229,2014-03-26
0.1377,21.559,2.3691,3.8339,7.4683,3.2112,11.3216,2014-03-27
0.1375,21.5178,2.3755,3.8289,7.4624,3.2132,11.3283,2014-03-28
0.1374,21.5595,2.383,3.8245,7.4714,3.2122,11.3406,2014-03-31
0.1372,21.5503,2.3844,3.8227,7.4692,3.2112,11.3556,2014-04-01
0.1371,21.7376,2.3889,3.824,7.4704,3.2125,11.34,2014-04-02
0.137,21.7191,2.3932,3.8258,7.4519,3.212,11.3371,2014-04-03
0.1368,21.7204,2.4603,3.8265,7.4488,3.2159,11.4005,2014-04-04
0.1367,21.8091,2.4992,3.8239,7.4477,3.2162,11.423,2014-04-07
0.1365,21.8239,2.5293,3.8238,7.4491,3.2226,11.4088,2014-04-08
0.1364,21.8305,2.529,3.8236,7.4356,3.2235,11.4467,2014-04-09
0.1362,21.7806,2.5289,3.8237,7.4136,3.2242,11.6316,2014-04-10
0.136,21.8196,2.5315,3.8223,7.4138,3.2234,11.6753,2014-04-11
0.1359,21.8169,2.535,3.8216,7.4094,3.2213,11.6949,2014-04-14
0.1357,21.9146,2.5365,3.8215,7.4139,3.2215,11.6996,2014-04-15
0.1355,21.8925,2.544,3.8198,7.4112,3.2192,11.7319,2014-04-16
0.1354,21.9304,2.536,3.8158,7.4057,3.223,11.6773,2014-04-17
0.1352,21.8704,2.536,3.816,7.4059,3.2195,11.6943,2014-04-22
0.135,21.8706,2.5526,3.806,7.4047,3.2069,11.6872,2014-04-23
0.1348,21.8762,2.5522,3.8061,7.4074,3.2071,11.6744,2014-04-24
0.1346,21.8381,2.5564,3.8061,7.4076,3.2064,11.7044,2014-04-25
0.1343,21.8318,2.5531,3.806,7.3973,3.206,11.6509,2014-04-28
0.1341,21.8073,2.552,3.8051,7.3962,3.206,11.6545,2014-04-29
0.1339,21.7971,2.5355,3.7771,7.398,3.1986,11.6516,2014-04-30
0.1337,21.6338,2.5091,3.7767,7.4308,3.2048,11.4038,2014-05-02
0.1334,21.5634,2.5078,3.7771,7.4272,3.206,11.3243,2014-05-05
0.1332,21.4718,2.5266,3.7776,7.4202,3.2143,11.2645,2014-05-06
0.133,21.4711,2.4897,3.6985,7.4185,3.1916,11.25,2014-05-07
0.1328,21.4559,2.4892,3.6991,7.4237,3.1938,11.2231,2014-05-08
0.1326,21.4532,2.4865,3.6992,7.4006,3.1932,11.2165,2014-05-09
0.1324,21.5002,2.4846,3.6988,7.3997,3.1935,11.2104,2014-05-12
0.1322,21.501,2.4846,3.6988,7.395,3.1933,11.2102,2014-05-13
0.132,21.5215,2.4873,3.7009,7.4032,3.1967,11.2184,2014-05-14
0.1317,21.5067,2.4828,3.7004,7.4057,3.1944,11.261,2014-05-15
0.1315,21.476,2.4828,3.7005,7.4062,3.1947,11.2464,2014-05-16
0.1313,21.4259,2.4812,3.7008,7.4042,3.1956,11.2494,2014-05-19
0.131,21.4805,2.4753,3.6967,7.3856,3.1907,11.2721,2014-05-20
0.1308,21.4799,2.4746,3.698,7.3858,3.1936,11.2536,2014-05-21
0.1305,21.5118,2.4821,3.7002,7.3864,3.1947,11.2543,2014-05-22
0.1303,21.459,2.4822,3.6994,7.3865,3.1943,11.2507,2014-05-23
0.1373,21.46,2.4913,3.6985,7.3874,3.1957,11.2579,2014-05-27
0.1371,21.4706,2.4877,3.7044,7.3909,3.1957,11.251,2014-05-28
0.1368,21.4752,2.4884,3.704,7.3863,3.1945,11.2548,2014-05-29
0.1365,21.5277,2.4932,3.7035,7.3971,3.1957,11.2553,2014-05-30
0.1362,21.5361,2.5003,3.7049,7.3842,3.1915,11.2153,2014-06-02
0.1359,21.5466,2.4955,3.7056,7.3848,3.1945,11.2067,2014-06-03
0.1356,21.5479,2.4963,3.7051,7.378,3.1943,11.1932,2014-06-04
0.1353,21.5412,2.4951,3.7015,7.3788,3.1999,11.1653,2014-06-05
0.135,21.7304,2.4948,3.7148,7.3836,3.2087,11.1731,2014-06-06
0.1347,21.8126,2.4949,3.7149,7.3827,3.2088,11.1726,2014-06-09
0.1344,21.8194,2.4959,3.7144,7.3837,3.2072,11.1369,2014-06-10
0.134,21.8384,2.4871,3.7144,7.3817,3.2076,11.1391,2014-06-11
0.1406,21.8446,2.4835,3.7231,7.3852,3.2166,11.1481,2014-06-13
0.1396,21.8372,2.4835,3.7204,7.3853,3.2166,11.1335,2014-06-16
0.1392,21.6981,2.4896,3.7166,7.3854,3.2133,11.1078,2014-06-17
0.139,21.6595,2.4758,3.4993,7.3851,3.1523,11.0708,2014-06-18
0.1388,21.6693,2.467,3.498,7.3827,3.1528,11.0609,2014-06-20
0.1385,21.6833,2.4609,3.4912,7.3739,3.1519,11.0435,2014-06-23
0.1383,21.562,2.4505,3.4904,7.3265,3.1523,10.9696,2014-06-24
0.1381,21.6206,2.4447,3.4816,7.2898,3.1461,10.9503,2014-06-25
0.1378,21.4833,2.4437,3.4796,7.2892,3.1456,10.8854,2014-06-26
0.1376,21.4853,2.4399,3.4451,7.236,3.1189,10.8856,2014-06-27
0.1373,21.2624,2.4154,3.4396,6.7542,3.1165,10.8309,2014-06-30
0.1371,21.2273,2.4156,3.4198,6.7404,3.0924,10.8079,2014-07-01
0.1368,21.0866,2.4141,3.3791,6.6525,3.0635,10.7178,2014-07-02
0.1366,21.0292,2.4079,3.3595,6.6203,3.0623,10.7073,2014-07-03
0.1429,21.0231,2.4058,3.3152,6.6237,3.0427,10.6961,2014-07-07
0.1427,21.0133,2.4086,3.2195,6.5686,2.9888,10.7013,2014-07-08
0.1487,20.8285,2.4096,3.1791,6.5373,2.9389,10.6,2014-07-10
0.1484,20.8215,2.3985,3.1751,6.3049,2.9224,10.2719,2014-07-11
0.1481,20.7394,2.3887,3.1394,6.2954,2.9229,10.278,2014-07-14
