Variação_12_Meses_(%),data
0.1296,2016-04-01
0.1246,2016-04-04
0.1237,2016-04-05
0.123,2016-04-06
0.122,2016-04-07
0.1254,2016-04-08
0.1263,2016-04-11
0.1282,2016-04-12
0.1326,2016-04-13
0.1323,2016-04-14
0.1324,2016-04-15
0.1331,2016-04-18
0.1321,2016-04-19
0.1315,2016-04-20
0.1299,2016-04-22
0.1292,2016-04-25
0.1305,2016-04-26
0.1329,2016-04-27
0.1308,2016-04-28
0.1319,2016-04-29
0.132,2016-05-02
0.1292,2016-05-03
0.1301,2016-05-04
0.1308,2016-05-05
0.1328,2016-05-06
0.1311,2016-05-09
0.1341,2016-05-10
0.1343,2016-05-11
0.1365,2016-05-12
0.1347,2016-05-13
0.1348,2016-05-16
0.1336,2016-05-17
0.1309,2016-05-18
0.1302,2016-05-19
0.1311,2016-05-20
0.1298,2016-05-23
0.1289,2016-05-24
0.1285,2016-05-25
0.1285,2016-05-27
0.1289,2016-05-31
0.1286,2016-06-01
0.1291,2016-06-02
0.1319,2016-06-03
0.1332,2016-06-06
0.133,2016-06-07
0.1344,2016-06-08
0.1338,2016-06-09
0.1312,2016-06-10
0.1306,2016-06-13
0.1292,2016-06-14
0.1309,2016-06-15
0.1308,2016-06-16
0.1308,2016-06-17
0.1326,2016-06-20
0.134,2016-06-21
0.1332,2016-06-22
0.1353,2016-06-23
0.132,2016-06-24
0.1322,2016-06-27
0.1326,2016-06-28
0.1332,2016-06-29
0.1333,2016-06-30
0.1354,2016-07-01
0.1337,2016-07-05
0.1337,2016-07-06
0.133,2016-07-07
0.1348,2016-07-08
0.1362,2016-07-11
0.1376,2016-07-12
0.1375,2016-07-13
0.1408,2016-07-14
0.1415,2016-07-15
0.1426,2016-07-18
0.1418,2016-07-19
0.1417,2016-07-20
0.1402,2016-07-21
0.1412,2016-07-22
0.1392,2016-07-25
0.1385,2016-07-26
0.1384,2016-07-27
0.1383,2016-07-28
0.1382,2016-07-29
0.1381,2016-08-01
0.137,2016-08-02
0.1384,2016-08-03
0.1403,2016-08-04
0.1442,2016-08-05
0.1455,2016-08-08
0.1469,2016-08-09
0.1455,2016-08-10
0.1464,2016-08-11
0.1445,2016-08-12
0.1432,2016-08-15
0.1437,2016-08-16
0.1442,2016-08-17
0.1439,2016-08-18
0.1471,2016-08-19
0.1484,2016-08-22
0.1472,2016-08-23
0.1467,2016-08-24
0.1472,2016-08-25
0.1465,2016-08-26
0.1485,2016-08-29
0.1484,2016-08-30
0.1476,2016-08-31
0.1495,2016-09-01
0.1521,2016-09-02
0.1556,2016-09-06
0.1592,2016-09-08
0.155,2016-09-09
0.1528,2016-09-12
0.148,2016-09-13
0.1487,2016-09-14
0.1521,2016-09-15
0.1539,2016-09-16
0.154,2016-09-19
0.153,2016-09-20
0.1565,2016-09-21
0.1562,2016-09-22
0.1558,2016-09-23
0.156,2016-09-26
0.1563,2016-09-27
0.1556,2016-09-28
0.1537,2016-09-29
0.1527,2016-09-30
0.1549,2016-10-03
0.1576,2016-10-04
0.1606,2016-10-05
0.1618,2016-10-06
0.1644,2016-10-07
0.1616,2016-10-10
0.1623,2016-10-11
0.1671,2016-10-13
0.1661,2016-10-14
0.1642,2016-10-17
0.1647,2016-10-18
0.1606,2016-10-19
0.1599,2016-10-20
0.1596,2016-10-21
0.1598,2016-10-24
0.158,2016-10-25
0.1582,2016-10-26
0.1608,2016-10-27
0.1617,2016-10-28
0.1611,2016-10-31
0.1588,2016-11-01
0.1568,2016-11-03
0.1574,2016-11-04
0.1603,2016-11-07
0.1579,2016-11-08
0.156,2016-11-09
0.151,2016-11-10
0.1476,2016-11-11
0.1459,2016-11-14
0.15,2016-11-16
0.1492,2016-11-17
0.1472,2016-11-18
0.1493,2016-11-21
0.1507,2016-11-22
0.1516,2016-11-23
0.1513,2016-11-25
0.1523,2016-11-28
0.1497,2016-11-29
0.1516,2016-11-30
0.1472,2016-12-01
0.1468,2016-12-02
0.1478,2016-12-05
0.148,2016-12-06
0.1473,2016-12-07
0.147,2016-12-08
0.1478,2016-12-09
0.1489,2016-12-12
0.1514,2016-12-13
0.1511,2016-12-14
0.1513,2016-12-15
0.1515,2016-12-16
0.1507,2016-12-19
0.1519,2016-12-20
0.1525,2016-12-21
0.1532,2016-12-22
0.152,2016-12-23
0.1546,2016-12-27
0.1559,2016-12-28
0.1574,2016-12-29
0.1604,2017-01-03
0.1605,2017-01-04
0.1603,2017-01-05
0.161,2017-01-06
0.1611,2017-01-09
0.1612,2017-01-10
0.1599,2017-01-11
0.164,2017-01-12
0.1633,2017-01-13
0.1645,2017-01-17
0.165,2017-01-18
0.1637,2017-01-19
0.1645,2017-01-20
0.1669,2017-01-23
0.1678,2017-01-24
0.1693,2017-01-26
0.1695,2017-01-27
0.1686,2017-01-30
0.1682,2017-01-31
0.1699,2017-02-01
0.1695,2017-02-02
0.1708,2017-02-03
0.1671,2017-02-06
0.1666,2017-02-07
0.1681,2017-02-08
0.1689,2017-02-09
0.1694,2017-02-10
0.1678,2017-02-13
0.1668,2017-02-14
0.1715,2017-02-15
0.1691,2017-02-16
0.1697,2017-02-17
0.1713,2017-02-21
0.1711,2017-02-22
0.1728,2017-02-23
0.1703,2017-02-24
0.1675,2017-03-01
0.165,2017-03-02
0.1673,2017-03-03
0.1667,2017-03-06
0.1646,2017-03-07
0.1644,2017-03-08
0.1638,2017-03-09
0.1648,2017-03-10
0.166,2017-03-13
0.1627,2017-03-14
0.162,2017-03-15
0.1606,2017-03-16
0.1574,2017-03-17
0.1554,2017-03-20
0.1545,2017-03-21
0.1544,2017-03-22
0.1541,2017-03-23
0.1537,2017-03-24
0.1528,2017-03-27
0.1536,2017-03-28
0.1568,2017-03-29
0.1553,2017-03-30
0.1506,2017-03-31
0.1501,2017-04-03
0.1502,2017-04-04
0.1484,2017-04-05
0.1496,2017-04-06
0.1518,2017-04-07
0.1501,2017-04-10
0.149,2017-04-11
0.1491,2017-04-12
0.1503,2017-04-13
0.1503,2017-04-17
0.1536,2017-04-18
0.1522,2017-04-19
0.1537,2017-04-20
0.1545,2017-04-24
0.1516,2017-04-25
0.1512,2017-04-26
0.1486,2017-04-27
0.1467,2017-04-28
0.1488,2017-05-02
0.1469,2017-05-03
0.1447,2017-05-04
0.1451,2017-05-05
0.1449,2017-05-08
0.1467,2017-05-09
0.1487,2017-05-10
0.1483,2017-05-11
0.1469,2017-05-12
0.1487,2017-05-15
0.1484,2017-05-16
0.1471,2017-05-17
0.1301,2017-05-18
0.1341,2017-05-19
0.132,2017-05-22
0.1346,2017-05-23
0.1374,2017-05-24
0.1337,2017-05-25
0.1347,2017-05-26
0.1334,2017-05-30
0.1344,2017-05-31
0.1328,2017-06-01
0.134,2017-06-02
0.1344,2017-06-05
0.1358,2017-06-06
0.1358,2017-06-07
0.1371,2017-06-08
0.137,2017-06-09
0.1366,2017-06-12
0.1371,2017-06-13
0.137,2017-06-14
0.1362,2017-06-16
0.1355,2017-06-19
0.132,2017-06-20
0.1319,2017-06-21
0.1322,2017-06-22
0.13,2017-06-23
0.1314,2017-06-26
0.1329,2017-06-27
0.1336,2017-06-28
0.1345,2017-06-29
0.1356,2017-06-30
0.1361,2017-07-03
0.1359,2017-07-05
0.1341,2017-07-06
0.1329,2017-07-07
0.1344,2017-07-10
0.1333,2017-07-11
0.1372,2017-07-12
0.1375,2017-07-13
0.1382,2017-07-14
0.1383,2017-07-17
0.1379,2017-07-18
0.1369,2017-07-19
0.138,2017-07-20
0.1382,2017-07-21
0.1378,2017-07-24
0.1356,2017-07-25
0.1337,2017-07-26
0.1358,2017-07-27
0.1359,2017-07-28
0.135,2017-07-31
0.1351,2017-08-01
0.1345,2017-08-02
0.1345,2017-08-03
0.1341,2017-08-04
0.1351,2017-08-07
0.1346,2017-08-08
0.134,2017-08-09
0.1327,2017-08-10
0.1329,2017-08-11
0.1337,2017-08-14
0.1329,2017-08-15
0.1335,2017-08-16
0.1327,2017-08-17
0.1326,2017-08-18
0.1309,2017-08-21
0.1313,2017-08-22
0.1323,2017-08-23
0.1326,2017-08-24
0.1329,2017-08-25
0.1314,2017-08-28
0.1314,2017-08-29
0.1306,2017-08-30
0.1318,2017-08-31
0.1325,2017-09-01
0.1336,2017-09-05
0.1347,2017-09-06
0.1362,2017-09-08
0.1367,2017-09-11
0.1368,2017-09-12
0.137,2017-09-13
0.1383,2017-09-14
0.1378,2017-09-15
0.1385,2017-09-18
0.1388,2017-09-19
0.138,2017-09-20
0.1361,2017-09-21
0.1351,2017-09-22
0.1338,2017-09-25
0.138,2017-09-26
0.1362,2017-09-27
0.1389,2017-09-28
0.1393,2017-09-29
0.1379,2017-10-02
0.14,2017-10-03
0.1393,2017-10-04
0.1381,2017-10-05
0.1368,2017-10-06
0.1346,2017-10-09
0.1361,2017-10-10
0.1369,2017-10-11
0.1359,2017-10-13
0.134,2017-10-16
0.1348,2017-10-17
0.1347,2017-10-18
0.1324,2017-10-19
0.1331,2017-10-20
0.1301,2017-10-23
0.1303,2017-10-24
0.1303,2017-10-25
0.1276,2017-10-26
0.1286,2017-10-27
0.1267,2017-10-30
0.1258,2017-10-31
0.1237,2017-11-01
0.1214,2017-11-03
0.1218,2017-11-06
0.1197,2017-11-07
0.1219,2017-11-08
0.1195,2017-11-09
0.1186,2017-11-10
0.1192,2017-11-13
0.1171,2017-11-14
0.119,2017-11-16
0.1193,2017-11-17
0.1231,2017-11-21
0.1244,2017-11-22
0.1241,2017-11-24
0.1206,2017-11-27
0.1203,2017-11-28
0.1199,2017-11-29
0.1238,2017-11-30
0.1264,2017-12-01
0.1296,2017-12-04
0.1265,2017-12-05
0.1275,2017-12-06
0.1255,2017-12-07
0.1228,2017-12-08
0.1212,2017-12-11
0.1213,2017-12-12
0.1215,2017-12-13
0.119,2017-12-14
0.1206,2017-12-15
0.1198,2017-12-18
0.124,2017-12-19
0.1244,2017-12-20
0.1243,2017-12-21
0.123,2017-12-22
0.1232,2017-12-26
0.1229,2017-12-27
0.124,2017-12-28
0.1276,2018-01-02
0.1285,2018-01-03
0.13,2018-01-04
0.1295,2018-01-05
0.1289,2018-01-08
0.129,2018-01-09
0.1281,2018-01-10
0.1282,2018-01-11
0.1283,2018-01-12
0.1285,2018-01-16
0.1281,2018-01-17
0.1267,2018-01-18
0.1263,2018-01-19
0.1231,2018-01-22
0.1224,2018-01-23
0.1249,2018-01-24
0.1278,2018-01-26
0.1269,2018-01-29
0.1257,2018-01-30
0.1261,2018-01-31
0.1225,2018-02-01
0.1205,2018-02-02
0.1163,2018-02-05
0.118,2018-02-06
0.1167,2018-02-07
0.1136,2018-02-08
0.1117,2018-02-09
0.1148,2018-02-14
0.1153,2018-02-15
0.1158,2018-02-16
0.119,2018-02-20
0.1193,2018-02-21
0.1192,2018-02-22
0.12,2018-02-23
0.1196,2018-02-26
0.1195,2018-02-27
0.118,2018-02-28
0.1159,2018-03-01
0.116,2018-03-02
0.115,2018-03-05
0.1139,2018-03-06
0.1137,2018-03-07
0.1122,2018-03-08
0.1145,2018-03-09
0.1146,2018-03-12
0.112,2018-03-13
0.1117,2018-03-14
0.1105,2018-03-15
0.1115,2018-03-16
0.1089,2018-03-19
0.1099,2018-03-20
0.1087,2018-03-21
0.1101,2018-03-22
0.11,2018-03-23
0.1126,2018-03-26
0.1112,2018-03-27
0.1097,2018-03-28
0.1103,2018-03-29
0.1102,2018-04-02
0.108,2018-04-03
0.1079,2018-04-04
0.1102,2018-04-05
0.1091,2018-04-06
0.1094,2018-04-09
0.1101,2018-04-10
0.1107,2018-04-11
0.11,2018-04-12
0.1082,2018-04-13
0.1071,2018-04-16
0.1073,2018-04-17
0.1094,2018-04-18
0.1092,2018-04-19
0.1087,2018-04-20
0.1077,2018-04-23
0.108,2018-04-24
0.1087,2018-04-25
0.1091,2018-04-26
0.1086,2018-04-27
0.1084,2018-04-30
0.1076,2018-05-02
0.1078,2018-05-03
0.1061,2018-05-04
0.1049,2018-05-07
0.105,2018-05-08
0.1052,2018-05-09
0.1061,2018-05-10
0.1049,2018-05-11
0.1042,2018-05-14
0.1039,2018-05-15
0.1036,2018-05-16
0.0979,2018-05-17
0.0959,2018-05-18
0.0967,2018-05-21
0.0969,2018-05-22
0.0946,2018-05-23
0.092,2018-05-24
0.0887,2018-05-25
0.0843,2018-05-29
0.0848,2018-05-30
0.0852,2018-06-01
0.0857,2018-06-04
0.0841,2018-06-05
0.1014,2018-06-06
0.0913,2018-06-07
0.0936,2018-06-08
0.0907,2018-06-11
0.0894,2018-06-12
0.0881,2018-06-13
0.0834,2018-06-14
0.0843,2018-06-15
0.0842,2018-06-18
0.0878,2018-06-19
0.0881,2018-06-20
0.0868,2018-06-21
0.086,2018-06-22
0.0865,2018-06-25
0.0879,2018-06-26
0.0864,2018-06-27
0.0888,2018-06-28
0.0902,2018-06-29
0.0904,2018-07-02
0.0906,2018-07-03
0.0905,2018-07-05
0.0931,2018-07-06
0.0934,2018-07-10
0.0921,2018-07-11
0.0928,2018-07-12
0.0928,2018-07-13
0.0936,2018-07-16
0.0943,2018-07-17
0.0937,2018-07-18
0.0927,2018-07-19
0.0933,2018-07-20
0.0926,2018-07-23
0.0943,2018-07-24
0.0959,2018-07-25
0.094,2018-07-26
0.0932,2018-07-27
0.0915,2018-07-30
0.0905,2018-07-31
0.0897,2018-08-01
0.0897,2018-08-02
0.0909,2018-08-03
0.0898,2018-08-06
0.0879,2018-08-07
0.0867,2018-08-08
0.0856,2018-08-09
0.0817,2018-08-10
0.0832,2018-08-13
0.0831,2018-08-14
0.0809,2018-08-15
0.0801,2018-08-16
0.0787,2018-08-17
0.0776,2018-08-20
0.0748,2018-08-21
0.077,2018-08-22
0.0747,2018-08-23
0.0754,2018-08-24
0.0778,2018-08-27
0.0785,2018-08-28
0.0788,2018-08-29
0.0749,2018-08-30
0.0751,2018-08-31
0.0719,2018-09-04
0.0734,2018-09-05
0.0732,2018-09-06
0.0736,2018-09-10
0.0707,2018-09-11
0.0708,2018-09-12
0.069,2018-09-13
0.0697,2018-09-14
0.0713,2018-09-17
0.0724,2018-09-18
0.072,2018-09-19
0.0713,2018-09-20
0.0717,2018-09-21
0.0699,2018-09-24
0.0685,2018-09-25
0.0681,2018-09-26
0.0684,2018-09-27
0.0679,2018-09-28
0.0669,2018-10-01
0.0691,2018-10-02
0.0703,2018-10-03
0.0701,2018-10-04
0.0692,2018-10-05
0.0741,2018-10-08
0.0751,2018-10-09
0.0724,2018-10-10
0.0726,2018-10-11
0.0731,2018-10-15
0.0763,2018-10-16
0.077,2018-10-17
0.074,2018-10-18
0.0739,2018-10-19
0.0742,2018-10-22
0.0741,2018-10-23
0.0719,2018-10-24
0.0725,2018-10-25
0.0751,2018-10-26
0.0717,2018-10-29
0.0748,2018-10-30
0.0753,2018-10-31
0.0767,2018-11-01
0.0781,2018-11-05
0.0765,2018-11-06
0.0752,2018-11-07
0.0731,2018-11-08
0.0741,2018-11-09
0.0728,2018-11-12
0.0715,2018-11-13
0.0749,2018-11-14
0.0776,2018-11-16
0.0782,2018-11-19
0.078,2018-11-21
0.0783,2018-11-23
0.0776,2018-11-26
0.0784,2018-11-27
0.0817,2018-11-28
0.0799,2018-11-29
0.0814,2018-11-30
0.0834,2018-12-03
0.0812,2018-12-04
0.0836,2018-12-06
0.0805,2018-12-07
0.0769,2018-12-10
0.0754,2018-12-11
0.0766,2018-12-12
0.0779,2018-12-13
0.0782,2018-12-14
0.0768,2018-12-17
0.0791,2018-12-18
0.0796,2018-12-19
0.0793,2018-12-20
0.0785,2018-12-21
0.0788,2018-12-26
0.0792,2018-12-27
0.0828,2018-12-28
0.0865,2019-01-02
0.0875,2019-01-03
0.0876,2019-01-04
0.0877,2019-01-07
0.089,2019-01-08
0.09,2019-01-09
0.0889,2019-01-10
0.0892,2019-01-11
0.0891,2019-01-14
0.087,2019-01-15
0.0874,2019-01-16
0.0871,2019-01-17
0.0872,2019-01-18
0.0859,2019-01-22
0.0846,2019-01-23
0.0845,2019-01-24
0.0818,2019-01-28
0.0824,2019-01-29
0.0832,2019-01-30
0.0852,2019-01-31
0.0857,2019-02-01
0.0849,2019-02-04
0.0844,2019-02-05
0.0805,2019-02-06
0.0783,2019-02-07
0.0783,2019-02-08
0.077,2019-02-11
0.0785,2019-02-12
0.0798,2019-02-13
0.0784,2019-02-14
0.0759,2019-02-15
0.0769,2019-02-19
0.076,2019-02-20
0.0757,2019-02-21
0.0761,2019-02-22
0.0773,2019-02-25
0.0804,2019-02-26
0.0789,2019-02-27
0.0787,2019-02-28
0.0804,2019-03-01
0.0809,2019-03-06
0.0773,2019-03-07
0.0771,2019-03-08
0.0789,2019-03-11
0.0779,2019-03-12
0.0788,2019-03-13
0.078,2019-03-14
0.0777,2019-03-15
0.078,2019-03-18
0.0786,2019-03-19
0.0786,2019-03-20
0.0779,2019-03-21
0.0731,2019-03-22
0.0726,2019-03-25
0.0735,2019-03-26
0.0699,2019-03-27
0.0728,2019-03-28
0.0723,2019-03-29
0.0728,2019-04-02
0.0722,2019-04-03
0.0738,2019-04-04
0.0753,2019-04-05
0.0747,2019-04-08
0.0747,2019-04-09
0.0753,2019-04-10
0.0734,2019-04-11
0.0706,2019-04-12
0.0713,2019-04-15
0.0705,2019-04-16
0.0715,2019-04-17
0.0732,2019-04-18
0.0716,2019-04-22
0.0747,2019-04-23
0.074,2019-04-24
0.0755,2019-04-25
0.074,2019-04-26
0.0746,2019-04-29
0.0762,2019-04-30
0.0744,2019-05-02
0.0749,2019-05-03
0.0736,2019-05-06
0.0741,2019-05-07
0.0761,2019-05-08
0.0745,2019-05-09
0.0726,2019-05-10
0.0703,2019-05-13
0.0713,2019-05-14
0.0712,2019-05-15
0.07,2019-05-16
0.0696,2019-05-17
0.0698,2019-05-20
0.0718,2019-05-21
0.0723,2019-05-22
0.0735,2019-05-23
0.0746,2019-05-24
0.0777,2019-05-28
0.079,2019-05-29
0.0805,2019-05-30
0.08,2019-05-31
0.0783,2019-06-03
0.0798,2019-06-04
0.0794,2019-06-05
0.0813,2019-06-06
0.0817,2019-06-07
0.0859,2019-06-10
0.0893,2019-06-11
0.0889,2019-06-12
0.0884,2019-06-13
0.0907,2019-06-14
0.0916,2019-06-17
0.0949,2019-06-18
0.0993,2019-06-19
0.1009,2019-06-21
0.0995,2019-06-24
0.0956,2019-06-25
0.099,2019-06-26
0.1007,2019-06-27
0.1076,2019-06-28
0.1078,2019-07-01
0.1067,2019-07-02
0.1077,2019-07-03
0.1113,2019-07-05
0.1151,2019-07-08
0.1157,2019-07-10
0.1158,2019-07-11
0.1126,2019-07-12
0.1119,2019-07-15
0.1134,2019-07-16
0.1132,2019-07-17
0.1133,2019-07-18
0.1113,2019-07-19
0.113,2019-07-22
0.1109,2019-07-23
0.1098,2019-07-24
0.1077,2019-07-25
0.1072,2019-07-26
0.1066,2019-07-29
0.1054,2019-07-30
0.1034,2019-07-31
0.1052,2019-08-01
0.1049,2019-08-02
0.1007,2019-08-05
0.1027,2019-08-06
0.1017,2019-08-07
0.1038,2019-08-08
0.1033,2019-08-09
0.0997,2019-08-12
0.1012,2019-08-13
0.0973,2019-08-14
0.095,2019-08-15
0.0972,2019-08-16
0.0963,2019-08-19
0.0957,2019-08-20
0.0983,2019-08-21
0.097,2019-08-22
0.0945,2019-08-23
0.091,2019-08-26
0.0914,2019-08-27
0.0927,2019-08-28
0.0952,2019-08-29
0.0976,2019-08-30
0.1004,2019-09-03
0.101,2019-09-04
0.0991,2019-09-05
0.1006,2019-09-06
0.1007,2019-09-09
0.1007,2019-09-10
0.1017,2019-09-11
0.105,2019-09-12
0.1017,2019-09-13
0.1041,2019-09-16
0.1044,2019-09-17
0.1027,2019-09-18
0.1045,2019-09-19
0.1044,2019-09-20
0.1069,2019-09-23
0.1056,2019-09-24
0.1088,2019-09-25
0.1096,2019-09-26
0.1083,2019-09-27
0.1079,2019-09-30
0.1085,2019-10-01
0.1052,2019-10-02
0.1068,2019-10-03
0.1066,2019-10-04
0.1028,2019-10-07
0.1008,2019-10-08
0.1025,2019-10-09
0.1033,2019-10-10
0.1041,2019-10-11
0.106,2019-10-14
0.1053,2019-10-15
0.107,2019-10-16
0.1061,2019-10-17
0.1067,2019-10-18
0.1085,2019-10-21
0.106,2019-10-22
0.1043,2019-10-23
0.1035,2019-10-24
0.1049,2019-10-25
0.1004,2019-10-28
0.0991,2019-10-29
0.1028,2019-10-30
0.1022,2019-10-31
0.102,2019-11-01
0.0993,2019-11-04
0.0982,2019-11-05
0.1001,2019-11-06
0.1006,2019-11-07
0.097,2019-11-08
0.0978,2019-11-11
0.0987,2019-11-12
0.0968,2019-11-13
0.0953,2019-11-14
0.097,2019-11-18
0.0935,2019-11-19
0.0933,2019-11-21
0.0936,2019-11-22
0.0922,2019-11-25
0.0918,2019-11-26
0.0932,2019-11-27
0.096,2019-11-29
0.096,2019-12-02
0.0971,2019-12-03
0.0995,2019-12-04
0.0984,2019-12-05
0.0966,2019-12-06
0.0973,2019-12-09
0.0975,2019-12-10
0.0986,2019-12-11
0.1014,2019-12-12
0.1003,2019-12-13
0.0986,2019-12-16
0.0975,2019-12-17
0.0988,2019-12-18
0.0982,2019-12-19
0.101,2019-12-20
0.1016,2019-12-23
0.1045,2019-12-26
0.1067,2019-12-27
0.1063,2019-12-30
0.1077,2020-01-02
0.1058,2020-01-03
0.105,2020-01-06
0.106,2020-01-07
0.1054,2020-01-08
0.1056,2020-01-09
0.1056,2020-01-10
0.1064,2020-01-13
0.107,2020-01-14
0.106,2020-01-15
0.1034,2020-01-16
0.1008,2020-01-17
0.0986,2020-01-21
0.0993,2020-01-22
0.1006,2020-01-23
0.0991,2020-01-24
0.0942,2020-01-27
0.096,2020-01-28
0.0953,2020-01-29
0.0939,2020-01-30
0.0928,2020-01-31
0.0931,2020-02-03
0.0929,2020-02-04
0.0928,2020-02-05
0.0918,2020-02-06
0.0887,2020-02-07
0.0868,2020-02-10
0.091,2020-02-11
0.0919,2020-02-12
0.0903,2020-02-13
0.0886,2020-02-14
0.0883,2020-02-18
0.0894,2020-02-19
0.0881,2020-02-20
0.0902,2020-02-21
0.0832,2020-02-26
0.0808,2020-02-27
0.0822,2020-02-28
0.0844,2020-03-02
0.0838,2020-03-03
0.0843,2020-03-04
0.0783,2020-03-05
0.0737,2020-03-06
0.0609,2020-03-09
0.0672,2020-03-10
0.0561,2020-03-11
0.0351,2020-03-12
0.0503,2020-03-13
0.0384,2020-03-16
0.0436,2020-03-17
0.0248,2020-03-18
0.0263,2020-03-19
0.0245,2020-03-20
0.016,2020-03-23
0.0231,2020-03-24
0.0317,2020-03-25
0.0359,2020-03-26
0.0329,2020-03-27
0.035,2020-03-30
0.0332,2020-03-31
0.03,2020-04-01
0.0326,2020-04-02
0.0307,2020-04-03
0.0398,2020-04-06
0.0425,2020-04-07
0.0447,2020-04-08
0.0488,2020-04-09
0.0475,2020-04-13
0.0492,2020-04-14
0.0473,2020-04-15
0.0479,2020-04-16
0.0482,2020-04-17
0.0484,2020-04-20
0.0511,2020-04-22
0.0503,2020-04-23
0.0409,2020-04-24
0.0436,2020-04-27
0.0497,2020-04-28
0.0516,2020-04-29
0.0488,2020-04-30
0.0477,2020-05-04
0.0471,2020-05-05
0.0468,2020-05-06
0.0447,2020-05-07
0.0479,2020-05-08
0.046,2020-05-11
0.0437,2020-05-12
0.0427,2020-05-13
0.0436,2020-05-14
0.0438,2020-05-15
0.0465,2020-05-18
0.0471,2020-05-19
0.0488,2020-05-20
0.0493,2020-05-21
0.049,2020-05-22
0.0537,2020-05-26
0.0585,2020-05-27
0.0574,2020-05-28
0.0585,2020-05-29
0.0611,2020-06-01
0.0644,2020-06-02
0.065,2020-06-03
0.0632,2020-06-04
0.0644,2020-06-05
0.067,2020-06-08
0.0659,2020-06-09
0.0615,2020-06-10
0.0586,2020-06-12
0.0574,2020-06-15
0.0582,2020-06-16
0.06,2020-06-17
0.0597,2020-06-18
0.0614,2020-06-19
0.0589,2020-06-22
0.0582,2020-06-23
0.0559,2020-06-24
0.057,2020-06-25
0.0556,2020-06-26
0.0568,2020-06-29
0.0569,2020-06-30
0.059,2020-07-01
0.0575,2020-07-02
0.0595,2020-07-06
0.0549,2020-07-07
0.0558,2020-07-08
0.0577,2020-07-09
0.0588,2020-07-10
0.0568,2020-07-13
0.0567,2020-07-14
0.0573,2020-07-15
0.0566,2020-07-16
0.0572,2020-07-17
0.056,2020-07-20
0.0551,2020-07-21
0.0536,2020-07-22
0.0519,2020-07-23
0.0523,2020-07-24
0.0545,2020-07-27
0.0542,2020-07-28
0.055,2020-07-29
0.0542,2020-07-30
0.0538,2020-07-31
0.0533,2020-08-03
0.052,2020-08-04
0.0532,2020-08-05
0.0567,2020-08-06
0.0552,2020-08-07
0.0549,2020-08-10
0.0539,2020-08-11
0.0546,2020-08-12
0.0525,2020-08-13
0.0528,2020-08-14
0.0543,2020-08-17
0.0548,2020-08-18
0.0525,2020-08-19
0.0517,2020-08-20
0.0517,2020-08-21
0.0545,2020-08-24
0.0535,2020-08-25
0.0547,2020-08-26
0.0553,2020-08-27
0.0559,2020-08-28
0.0543,2020-08-31
0.0568,2020-09-01
0.0549,2020-09-02
0.0544,2020-09-03
0.0573,2020-09-04
0.0569,2020-09-08
0.0581,2020-09-09
0.0554,2020-09-10
0.0534,2020-09-11
0.0539,2020-09-14
0.0546,2020-09-15
0.0518,2020-09-16
0.0515,2020-09-17
0.048,2020-09-18
0.0455,2020-09-21
0.047,2020-09-22
0.044,2020-09-23
0.0447,2020-09-24
0.0458,2020-09-25
0.0421,2020-09-28
0.0396,2020-09-29
0.0409,2020-09-30
0.0404,2020-10-01
0.037,2020-10-02
0.0396,2020-10-05
0.0394,2020-10-06
0.039,2020-10-07
0.0403,2020-10-08
0.0412,2020-10-09
0.0419,2020-10-13
0.0432,2020-10-14
0.0445,2020-10-15
0.0433,2020-10-16
0.0426,2020-10-19
0.0462,2020-10-20
0.0472,2020-10-21
0.0465,2020-10-22
0.0448,2020-10-23
0.0417,2020-10-26
0.0395,2020-10-27
0.0351,2020-10-28
0.0347,2020-10-29
0.0315,2020-10-30
0.0333,2020-11-03
0.0346,2020-11-04
0.0377,2020-11-05
0.0378,2020-11-06
0.0401,2020-11-09
0.0397,2020-11-10
0.0384,2020-11-11
0.0362,2020-11-12
0.037,2020-11-13
0.04,2020-11-16
0.0393,2020-11-17
0.0378,2020-11-18
0.0388,2020-11-19
0.0382,2020-11-20
0.038,2020-11-23
0.0417,2020-11-24
0.0416,2020-11-25
0.0448,2020-11-27
0.0442,2020-11-30
0.046,2020-12-01
0.0468,2020-12-02
0.0483,2020-12-03
0.0488,2020-12-04
0.0471,2020-12-07
0.0479,2020-12-08
0.0483,2020-12-09
0.0489,2020-12-10
0.0484,2020-12-11
0.0478,2020-12-14
0.0491,2020-12-15
0.0485,2020-12-16
0.0487,2020-12-17
0.0472,2020-12-18
0.0457,2020-12-21
0.0462,2020-12-22
0.0472,2020-12-23
0.0469,2020-12-28
0.047,2020-12-29
0.0478,2020-12-30
0.0484,2021-01-04
0.0474,2021-01-05
0.0467,2021-01-06
0.0472,2021-01-07
0.0478,2021-01-08
0.0436,2021-01-11
0.0447,2021-01-12
0.0444,2021-01-14
0.0399,2021-01-15
0.0408,2021-01-19
0.0415,2021-01-20
0.0401,2021-01-21
0.0391,2021-01-22
0.0385,2021-01-26
0.0371,2021-01-27
0.0389,2021-01-28
0.0358,2021-01-29
0.0382,2021-02-01
0.04,2021-02-02
0.0397,2021-02-03
0.0408,2021-02-04
0.0406,2021-02-05
0.0398,2021-02-08
0.04,2021-02-09
0.0427,2021-02-10
0.0417,2021-02-11
0.0426,2021-02-12
0.0428,2021-02-18
0.0439,2021-02-19
0.0383,2021-02-22
