Variação_12_Meses_(%),data
0.1145,2016-03-30
0.1102,2016-03-31
0.1125,2016-04-01
0.102,2016-04-04
0.0984,2016-04-05
0.0987,2016-04-06
0.0956,2016-04-07
0.1026,2016-04-08
0.1045,2016-04-11
0.1094,2016-04-12
0.1186,2016-04-13
0.1184,2016-04-14
0.118,2016-04-15
0.1189,2016-04-18
0.1166,2016-04-19
0.1154,2016-04-20
0.1116,2016-04-22
0.1104,2016-04-25
0.1126,2016-04-26
0.1175,2016-04-27
0.1136,2016-04-28
0.1155,2016-04-29
0.1156,2016-05-02
0.1092,2016-05-03
0.1097,2016-05-04
0.1116,2016-05-05
0.1136,2016-05-06
0.1091,2016-05-09
0.1148,2016-05-10
0.1142,2016-05-11
0.1184,2016-05-12
0.1148,2016-05-13
0.1156,2016-05-16
0.1124,2016-05-17
0.1073,2016-05-18
0.1058,2016-05-19
0.1082,2016-05-20
0.1057,2016-05-23
0.1042,2016-05-24
0.1042,2016-05-25
0.1039,2016-05-27
0.1045,2016-05-31
0.1043,2016-06-01
0.1053,2016-06-02
0.1105,2016-06-03
0.1131,2016-06-06
0.1126,2016-06-07
0.1156,2016-06-08
0.1143,2016-06-09
0.1108,2016-06-10
0.1091,2016-06-13
0.1059,2016-06-14
0.109,2016-06-15
0.1092,2016-06-16
0.1086,2016-06-17
0.1122,2016-06-20
0.1158,2016-06-21
0.1146,2016-06-22
0.1188,2016-06-23
0.1119,2016-06-24
0.1117,2016-06-27
0.1148,2016-06-28
0.1179,2016-06-29
0.1183,2016-06-30
0.1213,2016-07-01
0.1168,2016-07-05
0.1176,2016-07-06
0.1163,2016-07-07
0.1213,2016-07-08
0.1239,2016-07-11
0.1265,2016-07-12
0.1257,2016-07-13
0.132,2016-07-14
0.1325,2016-07-15
0.1349,2016-07-18
0.1339,2016-07-19
0.1362,2016-07-20
0.134,2016-07-21
0.1368,2016-07-22
0.1332,2016-07-25
0.1313,2016-07-26
0.1312,2016-07-27
0.1308,2016-07-28
0.1315,2016-07-29
0.1316,2016-08-01
0.13,2016-08-02
0.132,2016-08-03
0.1358,2016-08-04
0.1437,2016-08-05
0.1459,2016-08-08
0.1482,2016-08-09
0.1446,2016-08-10
0.1456,2016-08-11
0.1437,2016-08-12
0.1425,2016-08-15
0.144,2016-08-16
0.1448,2016-08-17
0.1447,2016-08-18
0.1507,2016-08-19
0.1526,2016-08-22
0.1494,2016-08-23
0.1489,2016-08-24
0.1495,2016-08-25
0.1491,2016-08-26
0.1529,2016-08-29
0.1528,2016-08-30
0.1521,2016-08-31
0.1557,2016-09-01
0.161,2016-09-02
0.1674,2016-09-06
0.1751,2016-09-08
0.1678,2016-09-09
0.163,2016-09-12
0.1514,2016-09-13
0.1534,2016-09-14
0.1602,2016-09-15
0.1651,2016-09-16
0.1648,2016-09-19
0.1631,2016-09-20
0.171,2016-09-21
0.1709,2016-09-22
0.1716,2016-09-23
0.1729,2016-09-26
0.1748,2016-09-27
0.1743,2016-09-28
0.1703,2016-09-29
0.1686,2016-09-30
0.1727,2016-10-03
0.1779,2016-10-04
0.1839,2016-10-05
0.1875,2016-10-06
0.1947,2016-10-07
0.192,2016-10-10
0.1905,2016-10-11
0.1991,2016-10-13
0.1976,2016-10-14
0.1931,2016-10-17
0.195,2016-10-18
0.1882,2016-10-19
0.1869,2016-10-20
0.1859,2016-10-21
0.1859,2016-10-24
0.1827,2016-10-25
0.1838,2016-10-26
0.1899,2016-10-27
0.1917,2016-10-28
0.1902,2016-10-31
0.1859,2016-11-01
0.1814,2016-11-03
0.1824,2016-11-04
0.1889,2016-11-07
0.1857,2016-11-08
0.1829,2016-11-09
0.1748,2016-11-10
0.169,2016-11-11
0.1662,2016-11-14
0.1738,2016-11-16
0.1721,2016-11-17
0.1662,2016-11-18
0.1701,2016-11-21
0.1723,2016-11-22
0.1742,2016-11-23
0.1747,2016-11-25
0.1768,2016-11-28
0.172,2016-11-29
0.1756,2016-11-30
0.1686,2016-12-01
0.167,2016-12-02
0.1681,2016-12-05
0.1686,2016-12-06
0.1673,2016-12-07
0.1671,2016-12-08
0.1682,2016-12-09
0.1705,2016-12-12
0.1753,2016-12-13
0.1746,2016-12-14
0.1747,2016-12-15
0.175,2016-12-16
0.173,2016-12-19
0.1753,2016-12-20
0.1775,2016-12-21
0.1792,2016-12-22
0.1767,2016-12-23
0.1815,2016-12-27
0.1849,2016-12-28
0.1876,2016-12-29
0.192,2017-01-03
0.1952,2017-01-04
0.1943,2017-01-05
0.1976,2017-01-06
0.1992,2017-01-09
0.1995,2017-01-10
0.1972,2017-01-11
0.204,2017-01-12
0.2033,2017-01-13
0.2065,2017-01-17
0.2099,2017-01-18
0.2079,2017-01-19
0.2104,2017-01-20
0.2176,2017-01-23
0.2196,2017-01-24
0.2223,2017-01-26
0.2228,2017-01-27
0.2224,2017-01-30
0.2228,2017-01-31
0.2274,2017-02-01
0.229,2017-02-02
0.234,2017-02-03
0.2296,2017-02-06
0.2284,2017-02-07
0.2313,2017-02-08
0.2317,2017-02-09
0.2318,2017-02-10
0.2264,2017-02-13
0.2244,2017-02-14
0.2346,2017-02-15
0.2293,2017-02-16
0.2291,2017-02-17
0.2341,2017-02-21
0.2346,2017-02-22
0.2386,2017-02-23
0.2346,2017-02-24
0.2308,2017-03-01
0.2247,2017-03-02
0.229,2017-03-03
0.227,2017-03-06
0.2209,2017-03-07
0.221,2017-03-08
0.2195,2017-03-09
0.2221,2017-03-10
0.2242,2017-03-13
0.218,2017-03-14
0.2164,2017-03-15
0.2128,2017-03-16
0.2043,2017-03-17
0.1984,2017-03-20
0.1958,2017-03-21
0.1959,2017-03-22
0.1942,2017-03-23
0.193,2017-03-24
0.1908,2017-03-27
0.1923,2017-03-28
0.1992,2017-03-29
0.1975,2017-03-30
0.1872,2017-03-31
0.1856,2017-04-03
0.1861,2017-04-04
0.1819,2017-04-05
0.1839,2017-04-06
0.1873,2017-04-07
0.1834,2017-04-10
0.18,2017-04-11
0.1794,2017-04-12
0.1809,2017-04-13
0.1811,2017-04-17
0.1874,2017-04-18
0.1853,2017-04-19
0.1882,2017-04-20
0.1905,2017-04-24
0.1837,2017-04-25
0.1827,2017-04-26
0.1768,2017-04-27
0.1729,2017-04-28
0.1768,2017-05-02
0.1729,2017-05-03
0.1687,2017-05-04
0.17,2017-05-05
0.1693,2017-05-08
0.1729,2017-05-09
0.1763,2017-05-10
0.1743,2017-05-11
0.1714,2017-05-12
0.175,2017-05-15
0.175,2017-05-16
0.1716,2017-05-17
0.1437,2017-05-18
0.1515,2017-05-19
0.1477,2017-05-22
0.1526,2017-05-23
0.1596,2017-05-24
0.152,2017-05-25
0.1549,2017-05-26
0.1523,2017-05-30
0.1542,2017-05-31
0.152,2017-06-01
0.1554,2017-06-02
0.1563,2017-06-05
0.1592,2017-06-06
0.1589,2017-06-07
0.161,2017-06-08
0.1607,2017-06-09
0.1597,2017-06-12
0.161,2017-06-13
0.1616,2017-06-14
0.1603,2017-06-16
0.1592,2017-06-19
0.1525,2017-06-20
0.1516,2017-06-21
0.1531,2017-06-22
0.1483,2017-06-23
0.1516,2017-06-26
0.1548,2017-06-27
0.1566,2017-06-28
0.1591,2017-06-29
0.1613,2017-06-30
0.1622,2017-07-03
0.1608,2017-07-05
0.157,2017-07-06
0.1543,2017-07-07
0.1575,2017-07-10
0.1548,2017-07-11
0.1639,2017-07-12
0.165,2017-07-13
0.1642,2017-07-14
0.1627,2017-07-17
0.1613,2017-07-18
0.1598,2017-07-19
0.1614,2017-07-20
0.1615,2017-07-21
0.1611,2017-07-24
0.1561,2017-07-25
0.1528,2017-07-26
0.1555,2017-07-27
0.1549,2017-07-28
0.1532,2017-07-31
0.1531,2017-08-01
0.1521,2017-08-02
0.1515,2017-08-03
0.1505,2017-08-04
0.1525,2017-08-07
0.1508,2017-08-08
0.1497,2017-08-09
0.1471,2017-08-10
0.1477,2017-08-11
0.1498,2017-08-14
0.1479,2017-08-15
0.1493,2017-08-16
0.1476,2017-08-17
0.1475,2017-08-18
0.1445,2017-08-21
0.1455,2017-08-22
0.1475,2017-08-23
0.1484,2017-08-24
0.1498,2017-08-25
0.1476,2017-08-28
0.1478,2017-08-29
0.1458,2017-08-30
0.1479,2017-08-31
0.1501,2017-09-01
0.1523,2017-09-05
0.1551,2017-09-06
0.1589,2017-09-08
0.1609,2017-09-11
0.1612,2017-09-12
0.1619,2017-09-13
0.1638,2017-09-14
0.1631,2017-09-15
0.1649,2017-09-18
0.1656,2017-09-19
0.1653,2017-09-20
0.1612,2017-09-21
0.16,2017-09-22
0.157,2017-09-25
0.165,2017-09-26
0.1615,2017-09-27
0.1675,2017-09-28
0.1685,2017-09-29
0.1662,2017-10-02
0.1708,2017-10-03
0.1697,2017-10-04
0.1679,2017-10-05
0.1646,2017-10-06
0.1601,2017-10-09
0.1626,2017-10-10
0.1644,2017-10-11
0.1622,2017-10-13
0.1588,2017-10-16
0.1607,2017-10-17
0.1602,2017-10-18
0.1567,2017-10-19
0.1573,2017-10-20
0.1517,2017-10-23
0.1522,2017-10-24
0.152,2017-10-25
0.1472,2017-10-26
0.1502,2017-10-27
0.1475,2017-10-30
0.1455,2017-10-31
0.1419,2017-11-01
0.1373,2017-11-03
0.138,2017-11-06
0.1338,2017-11-07
0.138,2017-11-08
0.1339,2017-11-09
0.1323,2017-11-10
0.1332,2017-11-13
0.1292,2017-11-14
0.1326,2017-11-16
0.1332,2017-11-17
0.1405,2017-11-21
0.1441,2017-11-22
0.1435,2017-11-24
0.1366,2017-11-27
0.1367,2017-11-28
0.1359,2017-11-29
0.1429,2017-11-30
0.1478,2017-12-01
0.1531,2017-12-04
0.1474,2017-12-05
0.1501,2017-12-06
0.1473,2017-12-07
0.1439,2017-12-08
0.141,2017-12-11
0.142,2017-12-12
0.1428,2017-12-13
0.1382,2017-12-14
0.1417,2017-12-15
0.1402,2017-12-18
0.1474,2017-12-19
0.148,2017-12-20
0.1489,2017-12-21
0.1465,2017-12-22
0.1467,2017-12-26
0.147,2017-12-27
0.1482,2017-12-28
0.1551,2018-01-02
0.1568,2018-01-03
0.1601,2018-01-04
0.1597,2018-01-05
0.1593,2018-01-08
0.1599,2018-01-09
0.1576,2018-01-10
0.158,2018-01-11
0.1589,2018-01-12
0.1589,2018-01-16
0.1587,2018-01-17
0.1568,2018-01-18
0.1564,2018-01-19
0.1516,2018-01-22
0.1508,2018-01-23
0.1552,2018-01-24
0.1605,2018-01-26
0.1586,2018-01-29
0.1557,2018-01-30
0.1563,2018-01-31
0.1502,2018-02-01
0.146,2018-02-02
0.1377,2018-02-05
0.1418,2018-02-06
0.1395,2018-02-07
0.1334,2018-02-08
0.1303,2018-02-09
0.1365,2018-02-14
0.1381,2018-02-15
0.1389,2018-02-16
0.1446,2018-02-20
0.1442,2018-02-21
0.1443,2018-02-22
0.146,2018-02-23
0.1452,2018-02-26
0.1448,2018-02-27
0.1421,2018-02-28
0.1386,2018-03-01
0.139,2018-03-02
0.1378,2018-03-05
0.1353,2018-03-06
0.1346,2018-03-07
0.1317,2018-03-08
0.1363,2018-03-09
0.1362,2018-03-12
0.1316,2018-03-13
0.1306,2018-03-14
0.1291,2018-03-15
0.1305,2018-03-16
0.1258,2018-03-19
0.1287,2018-03-20
0.1268,2018-03-21
0.1276,2018-03-22
0.1269,2018-03-23
0.1331,2018-03-26
0.1308,2018-03-27
0.1279,2018-03-28
0.1295,2018-03-29
0.1294,2018-04-02
0.1257,2018-04-03
0.126,2018-04-04
0.1307,2018-04-05
0.1281,2018-04-06
0.1291,2018-04-09
0.1306,2018-04-10
0.1319,2018-04-11
0.1312,2018-04-12
0.1286,2018-04-13
0.1268,2018-04-16
0.1278,2018-04-17
0.1306,2018-04-18
0.1302,2018-04-19
0.1295,2018-04-20
0.1272,2018-04-23
0.1277,2018-04-24
0.1288,2018-04-25
0.1301,2018-04-26
0.1294,2018-04-27
0.1291,2018-04-30
0.1275,2018-05-02
0.1282,2018-05-03
0.1254,2018-05-04
0.1234,2018-05-07
0.124,2018-05-08
0.1243,2018-05-09
0.1263,2018-05-10
0.1247,2018-05-11
0.1239,2018-05-14
0.1233,2018-05-15
0.1225,2018-05-16
0.1127,2018-05-17
0.1095,2018-05-18
0.1111,2018-05-21
0.1095,2018-05-22
0.1069,2018-05-23
0.102,2018-05-24
0.0961,2018-05-25
0.0879,2018-05-29
0.0886,2018-05-30
0.0886,2018-06-01
0.0895,2018-06-04
0.0872,2018-06-05
0.1167,2018-06-06
0.1007,2018-06-07
0.1047,2018-06-08
0.0982,2018-06-11
0.0943,2018-06-12
0.0914,2018-06-13
0.0831,2018-06-14
0.0834,2018-06-15
0.0828,2018-06-18
0.0881,2018-06-19
0.0886,2018-06-20
0.0859,2018-06-21
0.0848,2018-06-22
0.085,2018-06-25
0.0885,2018-06-26
0.0856,2018-06-27
0.0902,2018-06-28
0.0932,2018-06-29
0.0936,2018-07-02
0.0937,2018-07-03
0.0933,2018-07-05
0.0993,2018-07-06
0.1002,2018-07-10
0.0978,2018-07-11
0.0992,2018-07-12
0.099,2018-07-13
0.1005,2018-07-16
0.1021,2018-07-17
0.1012,2018-07-18
0.099,2018-07-19
0.1003,2018-07-20
0.1,2018-07-23
0.1035,2018-07-24
0.1068,2018-07-25
0.1031,2018-07-26
0.1018,2018-07-27
0.0979,2018-07-30
0.0967,2018-07-31
0.0947,2018-08-01
0.0951,2018-08-02
0.0977,2018-08-03
0.0963,2018-08-06
0.0939,2018-08-07
0.0922,2018-08-08
0.0903,2018-08-09
0.0831,2018-08-10
0.0851,2018-08-13
0.0865,2018-08-14
0.083,2018-08-15
0.0821,2018-08-16
0.0795,2018-08-17
0.0771,2018-08-20
0.0728,2018-08-21
0.0762,2018-08-22
0.0714,2018-08-23
0.0737,2018-08-24
0.0785,2018-08-27
0.08,2018-08-28
0.0805,2018-08-29
0.0734,2018-08-30
0.0747,2018-08-31
0.0688,2018-09-04
0.0726,2018-09-05
0.0732,2018-09-06
0.0741,2018-09-10
0.0684,2018-09-11
0.0685,2018-09-12
0.0652,2018-09-13
0.0665,2018-09-14
0.0688,2018-09-17
0.0713,2018-09-18
0.0713,2018-09-19
0.0708,2018-09-20
0.0714,2018-09-21
0.0674,2018-09-24
0.0641,2018-09-25
0.063,2018-09-26
0.0632,2018-09-27
0.0623,2018-09-28
0.0606,2018-10-01
0.065,2018-10-02
0.0665,2018-10-03
0.0649,2018-10-04
0.0632,2018-10-05
0.0715,2018-10-08
0.0737,2018-10-09
0.0678,2018-10-10
0.068,2018-10-11
0.0703,2018-10-15
0.0768,2018-10-16
0.0779,2018-10-17
0.0714,2018-10-18
0.0713,2018-10-19
0.0713,2018-10-22
0.071,2018-10-23
0.0661,2018-10-24
0.0687,2018-10-25
0.0729,2018-10-26
0.0674,2018-10-29
0.0736,2018-10-30
0.0748,2018-10-31
0.0779,2018-11-01
0.0801,2018-11-05
0.0778,2018-11-06
0.0771,2018-11-07
0.0745,2018-11-08
0.0763,2018-11-09
0.0737,2018-11-12
0.0713,2018-11-13
0.0768,2018-11-14
0.0817,2018-11-16
0.0821,2018-11-19
0.0813,2018-11-21
0.0821,2018-11-23
0.082,2018-11-26
0.0834,2018-11-27
0.0905,2018-11-28
0.0875,2018-11-29
0.0905,2018-11-30
0.0942,2018-12-03
0.0893,2018-12-04
0.0937,2018-12-06
0.0878,2018-12-07
0.0818,2018-12-10
0.0793,2018-12-11
0.0813,2018-12-12
0.0839,2018-12-13
0.0842,2018-12-14
0.0805,2018-12-17
0.0845,2018-12-18
0.0843,2018-12-19
0.0834,2018-12-20
0.082,2018-12-21
0.0829,2018-12-26
0.0836,2018-12-27
0.0896,2018-12-28
0.0952,2019-01-02
0.0959,2019-01-03
0.0971,2019-01-04
0.0977,2019-01-07
0.1006,2019-01-08
0.1021,2019-01-09
0.1006,2019-01-10
0.1015,2019-01-11
0.1011,2019-01-14
0.0974,2019-01-15
0.0981,2019-01-16
0.0977,2019-01-17
0.0985,2019-01-18
0.0956,2019-01-22
0.0931,2019-01-23
0.0926,2019-01-24
0.0881,2019-01-28
0.0893,2019-01-29
0.091,2019-01-30
0.0952,2019-01-31
0.0967,2019-02-01
0.095,2019-02-04
0.0937,2019-02-05
0.0872,2019-02-06
0.083,2019-02-07
0.0836,2019-02-08
0.0816,2019-02-11
0.0845,2019-02-12
0.0867,2019-02-13
0.0839,2019-02-14
0.0796,2019-02-15
0.0819,2019-02-19
0.0807,2019-02-20
0.0796,2019-02-21
0.0809,2019-02-22
0.0836,2019-02-25
0.0902,2019-02-26
0.0868,2019-02-27
0.0865,2019-02-28
0.09,2019-03-01
0.0899,2019-03-06
0.0829,2019-03-07
0.0826,2019-03-08
0.0861,2019-03-11
0.0844,2019-03-12
0.0864,2019-03-13
0.0848,2019-03-14
0.084,2019-03-15
0.084,2019-03-18
0.0854,2019-03-19
0.0856,2019-03-20
0.0852,2019-03-21
0.0762,2019-03-22
0.0752,2019-03-25
0.0775,2019-03-26
0.0713,2019-03-27
0.0764,2019-03-28
0.075,2019-03-29
0.0758,2019-04-02
0.0748,2019-04-03
0.0781,2019-04-04
0.0808,2019-04-05
0.0801,2019-04-08
0.0803,2019-04-09
0.0808,2019-04-10
0.0775,2019-04-11
0.0747,2019-04-12
0.0772,2019-04-15
0.0749,2019-04-16
0.0764,2019-04-17
0.0794,2019-04-18
0.0762,2019-04-22
0.082,2019-04-23
0.0799,2019-04-24
0.0819,2019-04-25
0.0797,2019-04-26
0.0814,2019-04-29
0.0847,2019-04-30
0.0807,2019-05-02
0.0816,2019-05-03
0.0787,2019-05-06
0.0791,2019-05-07
0.0824,2019-05-08
0.0791,2019-05-09
0.076,2019-05-10
0.0714,2019-05-13
0.0737,2019-05-14
0.0741,2019-05-15
0.0732,2019-05-16
0.0726,2019-05-17
0.0726,2019-05-20
0.0765,2019-05-21
0.0775,2019-05-22
0.0798,2019-05-23
0.0819,2019-05-24
0.0863,2019-05-28
0.0888,2019-05-29
0.0918,2019-05-30
0.0904,2019-05-31
0.0872,2019-06-03
0.0909,2019-06-04
0.0899,2019-06-05
0.0938,2019-06-06
0.0947,2019-06-07
0.1012,2019-06-10
0.1075,2019-06-11
0.1073,2019-06-12
0.1078,2019-06-13
0.1102,2019-06-14
0.1123,2019-06-17
0.1188,2019-06-18
0.1277,2019-06-19
0.1301,2019-06-21
0.1282,2019-06-24
0.122,2019-06-25
0.1287,2019-06-26
0.1315,2019-06-27
0.1427,2019-06-28
0.1442,2019-07-01
0.1439,2019-07-02
0.1463,2019-07-03
0.1523,2019-07-05
0.158,2019-07-08
0.1597,2019-07-10
0.1606,2019-07-11
0.1552,2019-07-12
0.1539,2019-07-15
0.1573,2019-07-16
0.1563,2019-07-17
0.1571,2019-07-18
0.1527,2019-07-19
0.1555,2019-07-22
0.1524,2019-07-23
0.1505,2019-07-24
0.1463,2019-07-25
0.1462,2019-07-26
0.1455,2019-07-29
0.1427,2019-07-30
0.1392,2019-07-31
0.1411,2019-08-01
0.1407,2019-08-02
0.1324,2019-08-05
0.1367,2019-08-06
0.1347,2019-08-07
0.1387,2019-08-08
0.1376,2019-08-09
0.1307,2019-08-12
0.1342,2019-08-13
0.1262,2019-08-14
0.1219,2019-08-15
0.1264,2019-08-16
0.1255,2019-08-19
0.1242,2019-08-20
0.1289,2019-08-21
0.1273,2019-08-22
0.1222,2019-08-23
0.1162,2019-08-26
0.1168,2019-08-27
0.1198,2019-08-28
0.1254,2019-08-29
0.1295,2019-08-30
0.1346,2019-09-03
0.1366,2019-09-04
0.1335,2019-09-05
0.1368,2019-09-06
0.1366,2019-09-09
0.1373,2019-09-10
0.1388,2019-09-11
0.1444,2019-09-12
0.139,2019-09-13
0.1432,2019-09-16
0.1435,2019-09-17
0.1401,2019-09-18
0.1424,2019-09-19
0.1418,2019-09-20
0.1464,2019-09-23
0.1434,2019-09-24
0.1497,2019-09-25
0.1505,2019-09-26
0.1478,2019-09-27
0.1475,2019-09-30
0.1486,2019-10-01
0.1424,2019-10-02
0.1453,2019-10-03
0.146,2019-10-04
0.14,2019-10-07
0.1358,2019-10-08
0.1387,2019-10-09
0.1396,2019-10-10
0.1413,2019-10-11
0.1447,2019-10-14
0.1442,2019-10-15
0.1466,2019-10-16
0.1446,2019-10-17
0.1459,2019-10-18
0.1492,2019-10-21
0.1445,2019-10-22
0.1419,2019-10-23
0.1415,2019-10-24
0.1441,2019-10-25
0.1363,2019-10-28
0.1334,2019-10-29
0.1409,2019-10-30
0.1417,2019-10-31
0.1407,2019-11-01
0.1359,2019-11-04
0.1341,2019-11-05
0.1379,2019-11-06
0.1388,2019-11-07
0.133,2019-11-08
0.1344,2019-11-11
0.137,2019-11-12
0.1331,2019-11-13
0.1309,2019-11-14
0.1339,2019-11-18
0.1273,2019-11-19
0.1267,2019-11-21
0.1267,2019-11-22
0.1246,2019-11-25
0.1241,2019-11-26
0.1254,2019-11-27
0.1307,2019-11-29
0.1306,2019-12-02
0.1326,2019-12-03
0.1367,2019-12-04
0.1346,2019-12-05
0.1312,2019-12-06
0.1328,2019-12-09
0.1339,2019-12-10
0.1358,2019-12-11
0.14,2019-12-12
0.1378,2019-12-13
0.1337,2019-12-16
0.1324,2019-12-17
0.1346,2019-12-18
0.134,2019-12-19
0.1404,2019-12-20
0.142,2019-12-23
0.1481,2019-12-26
0.1522,2019-12-27
0.1516,2019-12-30
0.1549,2020-01-02
0.1517,2020-01-03
0.151,2020-01-06
0.1532,2020-01-07
0.1514,2020-01-08
0.1525,2020-01-09
0.1528,2020-01-10
0.1544,2020-01-13
0.1549,2020-01-14
0.1524,2020-01-15
0.148,2020-01-16
0.1432,2020-01-17
0.1406,2020-01-21
0.1401,2020-01-22
0.1417,2020-01-23
0.1387,2020-01-24
0.1299,2020-01-27
0.1335,2020-01-28
0.1321,2020-01-29
0.1303,2020-01-30
0.1279,2020-01-31
0.1284,2020-02-03
0.1285,2020-02-04
0.1277,2020-02-05
0.1269,2020-02-06
0.1216,2020-02-07
0.1189,2020-02-10
0.1264,2020-02-11
0.1276,2020-02-12
0.1242,2020-02-13
0.121,2020-02-14
0.1198,2020-02-18
0.1209,2020-02-19
0.1186,2020-02-20
0.1221,2020-02-21
0.108,2020-02-26
0.1025,2020-02-27
0.1042,2020-02-28
0.1089,2020-03-02
0.107,2020-03-03
0.109,2020-03-04
0.0977,2020-03-05
0.0894,2020-03-06
0.0642,2020-03-09
0.0777,2020-03-10
0.0559,2020-03-11
0.0154,2020-03-12
0.0449,2020-03-13
0.0171,2020-03-16
0.0279,2020-03-17
-0.0128,2020-03-18
-0.0084,2020-03-19
-0.0107,2020-03-20
-0.0279,2020-03-23
-0.0115,2020-03-24
0.0082,2020-03-25
0.0194,2020-03-26
0.0135,2020-03-27
0.0176,2020-03-30
0.0138,2020-03-31
0.006,2020-04-01
0.0102,2020-04-02
0.0045,2020-04-03
0.0243,2020-04-06
0.0298,2020-04-07
0.0346,2020-04-08
0.0425,2020-04-09
0.0398,2020-04-13
0.0436,2020-04-14
0.0397,2020-04-15
0.0412,2020-04-16
0.0426,2020-04-17
0.042,2020-04-20
0.0464,2020-04-22
0.0451,2020-04-23
0.0275,2020-04-24
0.0346,2020-04-27
0.0473,2020-04-28
0.052,2020-04-29
0.047,2020-04-30
0.0436,2020-05-04
0.0432,2020-05-05
0.0426,2020-05-06
0.0389,2020-05-07
0.0456,2020-05-08
0.0423,2020-05-11
0.037,2020-05-12
0.0341,2020-05-13
0.0358,2020-05-14
0.037,2020-05-15
0.0428,2020-05-18
0.0439,2020-05-19
0.0474,2020-05-20
0.0483,2020-05-21
0.0481,2020-05-22
0.0572,2020-05-26
0.0671,2020-05-27
0.0648,2020-05-28
0.0671,2020-05-29
0.0718,2020-06-01
0.0789,2020-06-02
0.0809,2020-06-03
0.0772,2020-06-04
0.0801,2020-06-05
0.0859,2020-06-08
0.0841,2020-06-09
0.0772,2020-06-10
0.0706,2020-06-12
0.0684,2020-06-15
0.0708,2020-06-16
0.0734,2020-06-17
0.0712,2020-06-18
0.0744,2020-06-19
0.0695,2020-06-22
0.0685,2020-06-23
0.0639,2020-06-24
0.0657,2020-06-25
0.0623,2020-06-26
0.0643,2020-06-29
0.066,2020-06-30
0.0695,2020-07-01
0.0663,2020-07-02
0.0695,2020-07-06
0.0614,2020-07-07
0.063,2020-07-08
0.0654,2020-07-09
0.067,2020-07-10
0.0631,2020-07-13
0.0631,2020-07-14
0.0639,2020-07-15
0.0628,2020-07-16
0.0637,2020-07-17
0.0622,2020-07-20
0.061,2020-07-21
0.059,2020-07-22
0.0559,2020-07-23
0.0576,2020-07-24
0.0611,2020-07-27
0.0606,2020-07-28
0.0629,2020-07-29
0.0621,2020-07-30
0.0622,2020-07-31
0.0612,2020-08-03
0.0582,2020-08-04
0.0595,2020-08-05
0.0652,2020-08-06
0.0624,2020-08-07
0.062,2020-08-10
0.0599,2020-08-11
0.0613,2020-08-12
0.0584,2020-08-13
0.0592,2020-08-14
0.0626,2020-08-17
0.0637,2020-08-18
0.0596,2020-08-19
0.058,2020-08-20
0.0593,2020-08-21
0.0654,2020-08-24
0.0627,2020-08-25
0.066,2020-08-26
0.0673,2020-08-27
0.0682,2020-08-28
0.0648,2020-08-31
0.07,2020-09-01
0.0668,2020-09-02
0.0649,2020-09-03
0.0704,2020-09-04
0.0685,2020-09-08
0.0712,2020-09-09
0.0652,2020-09-10
0.0607,2020-09-11
0.0617,2020-09-14
0.0634,2020-09-15
0.0585,2020-09-16
0.0574,2020-09-17
0.0516,2020-09-18
0.0479,2020-09-21
0.0504,2020-09-22
0.0451,2020-09-23
0.0464,2020-09-24
0.0488,2020-09-25
0.0432,2020-09-28
0.039,2020-09-29
0.0419,2020-09-30
0.0417,2020-10-01
0.0364,2020-10-02
0.0415,2020-10-05
0.0407,2020-10-06
0.0402,2020-10-07
0.0431,2020-10-08
0.0439,2020-10-09
0.0459,2020-10-13
0.0484,2020-10-14
0.0514,2020-10-15
0.0489,2020-10-16
0.0469,2020-10-19
0.0537,2020-10-20
0.055,2020-10-21
0.0533,2020-10-22
0.0498,2020-10-23
0.0434,2020-10-26
0.04,2020-10-27
0.0307,2020-10-28
0.0307,2020-10-29
0.0251,2020-10-30
0.0287,2020-11-03
0.0311,2020-11-04
0.0366,2020-11-05
0.0368,2020-11-06
0.0415,2020-11-09
0.0409,2020-11-10
0.0383,2020-11-11
0.0348,2020-11-12
0.0368,2020-11-13
0.0411,2020-11-16
0.0398,2020-11-17
0.0361,2020-11-18
0.0375,2020-11-19
0.0363,2020-11-20
0.036,2020-11-23
0.0423,2020-11-24
0.0422,2020-11-25
0.0478,2020-11-27
0.0463,2020-11-30
0.0498,2020-12-01
0.0511,2020-12-02
0.0535,2020-12-03
0.0543,2020-12-04
0.0511,2020-12-07
0.0519,2020-12-08
0.0518,2020-12-09
0.0531,2020-12-10
0.0521,2020-12-11
0.0509,2020-12-14
0.0536,2020-12-15
0.0525,2020-12-16
0.0532,2020-12-17
0.0508,2020-12-18
0.0484,2020-12-21
0.0498,2020-12-22
0.0515,2020-12-23
0.0509,2020-12-28
0.0517,2020-12-29
0.0529,2020-12-30
0.0527,2021-01-04
0.0505,2021-01-05
0.0487,2021-01-06
0.0493,2021-01-07
0.0497,2021-01-08
0.0416,2021-01-11
0.0426,2021-01-12
0.0415,2021-01-14
0.0328,2021-01-15
0.0346,2021-01-19
0.0359,2021-01-20
0.0338,2021-01-21
0.0329,2021-01-22
0.0327,2021-01-26
0.0304,2021-01-27
0.0333,2021-01-28
0.0281,2021-01-29
0.0324,2021-02-01
0.0356,2021-02-02
0.0353,2021-02-03
0.0372,2021-02-04
0.0371,2021-02-05
0.0358,2021-02-08
0.0366,2021-02-09
0.0417,2021-02-10
0.0395,2021-02-11
